time,x,E_order,I_order,y,dataset,disp
136,8.165196451218435,1,3,17,9,phi^-1 ~'= 1/3'
137,7.549427794991971,1,3,9,9,phi^-1 ~'= 1/3'
138,6.979225910969944,1,3,0,9,phi^-1 ~'= 1/3'
139,6.451348008831701,1,3,8,9,phi^-1 ~'= 1/3'
140,5.962762698346523,1,3,2,9,phi^-1 ~'= 1/3'
141,5.510639199272191,1,3,2,9,phi^-1 ~'= 1/3'
142,5.09233660465361,1,3,8,9,phi^-1 ~'= 1/3'
143,4.7053933014467475,1,3,4,9,phi^-1 ~'= 1/3'
144,4.347516629760321,1,3,5,9,phi^-1 ~'= 1/3'
145,4.016572843139329,1,3,4,9,phi^-1 ~'= 1/3'
146,3.710577416477463,1,3,2,9,phi^-1 ~'= 1/3'
147,3.4276857349532293,1,3,2,9,phi^-1 ~'= 1/3'
148,3.1661841865079623,1,3,4,9,phi^-1 ~'= 1/3'
149,2.924481671381727,1,3,2,9,phi^-1 ~'= 1/3'
150,2.7011015350208254,1,3,1,9,phi^-1 ~'= 1/3'
151,2.4946739247043297,1,3,1,9,phi^-1 ~'= 1/3'
152,2.3039285656141146,1,3,1,9,phi^-1 ~'= 1/3'
153,2.1276879483602897,1,3,1,9,phi^-1 ~'= 1/3'
154,1.964860917142687,1,3,1,9,phi^-1 ~'= 1/3'
155,1.8144366455844647,1,3,6,9,phi^-1 ~'= 1/3'
156,1.6754789857031938,1,3,4,9,phi^-1 ~'= 1/3'
157,1.5471211744343236,1,3,1,9,phi^-1 ~'= 1/3'
158,1.4285608813970612,1,3,1,9,phi^-1 ~'= 1/3'
159,1.3190555812761886,1,3,0,9,phi^-1 ~'= 1/3'
160,1.2179182340323678,1,3,0,9,phi^-1 ~'= 1/3'
161,1.1245132562971776,1,3,1,9,phi^-1 ~'= 1/3'
162,1.0382527675701567,1,3,0,9,phi^-1 ~'= 1/3'
163,0.9585930951734554,1,3,3,9,phi^-1 ~'= 1/3'
164,0.8850315224826772,1,3,0,9,phi^-1 ~'= 1/3'
165,0.8171032654563533,1,3,0,9,phi^-1 ~'= 1/3'
166,0.7543786630667455,1,3,2,9,phi^-1 ~'= 1/3'
167,0.6964605679786473,1,3,1,9,phi^-1 ~'= 1/3'
168,0.6429819243403472,1,3,1,9,phi^-1 ~'= 1/3'
169,0.5936035203239953,1,3,0,9,phi^-1 ~'= 1/3'
170,0.5480119036656106,1,3,2,9,phi^-1 ~'= 1/3'
171,0.5059174491052545,1,3,0,9,phi^-1 ~'= 1/3'
172,0.4670525673100201,1,3,1,9,phi^-1 ~'= 1/3'
173,0.4311700454054517,1,3,1,9,phi^-1 ~'= 1/3'
174,0.3980415099622405,1,3,3,9,phi^-1 ~'= 1/3'
175,0.3674560037088668,1,3,0,9,phi^-1 ~'= 1/3'
176,0.3392186679539009,1,3,3,9,phi^-1 ~'= 1/3'
177,0.3131495230945802,1,3,0,9,phi^-1 ~'= 1/3'
178,0.28908234015398193,1,3,0,9,phi^-1 ~'= 1/3'
179,0.26686359678478766,1,3,0,9,phi^-1 ~'= 1/3'
180,0.24635151154507184,1,3,1,9,phi^-1 ~'= 1/3'
1,0.02258768083136764,1,4,0,9,phi^-1 ~'= 1/3'
2,0.0648952266692826,1,4,1,9,phi^-1 ~'= 1/3'
3,0.1028427945307433,1,4,0,9,phi^-1 ~'= 1/3'
4,0.13592637390945583,1,4,0,9,phi^-1 ~'= 1/3'
5,0.16462236548063158,1,4,0,9,phi^-1 ~'= 1/3'
6,0.1904412466799068,1,4,0,9,phi^-1 ~'= 1/3'
7,0.21522101224320989,1,4,0,9,phi^-1 ~'= 1/3'
8,0.24058655500332682,1,4,0,9,phi^-1 ~'= 1/3'
9,0.2677572718643022,1,4,1,9,phi^-1 ~'= 1/3'
10,0.2975835240726199,1,4,0,9,phi^-1 ~'= 1/3'
11,0.3306681052572329,1,4,0,9,phi^-1 ~'= 1/3'
12,0.3674868859168665,1,4,2,9,phi^-1 ~'= 1/3'
13,0.4084768440844915,1,4,0,9,phi^-1 ~'= 1/3'
14,0.454089876759483,1,4,0,9,phi^-1 ~'= 1/3'
15,0.5048218773846829,1,4,1,9,phi^-1 ~'= 1/3'
16,0.5612274967954187,1,4,1,9,phi^-1 ~'= 1/3'
17,0.6239282515970475,1,4,0,9,phi^-1 ~'= 1/3'
18,0.6936185233422156,1,4,0,9,phi^-1 ~'= 1/3'
19,0.7710716919962399,1,4,0,9,phi^-1 ~'= 1/3'
20,0.85714729473513,1,4,1,9,phi^-1 ~'= 1/3'
21,0.9527994482387676,1,4,4,9,phi^-1 ~'= 1/3'
22,1.0590865308073205,1,4,1,9,phi^-1 ~'= 1/3'
23,1.1771820769736845,1,4,0,9,phi^-1 ~'= 1/3'
24,1.308386866959525,1,4,1,9,phi^-1 ~'= 1/3'
25,1.4541422361812089,1,4,1,9,phi^-1 ~'= 1/3'
26,1.6160446636450967,1,4,1,9,phi^-1 ~'= 1/3'
27,1.795861718063172,1,4,1,9,phi^-1 ~'= 1/3'
28,1.995549448952925,1,4,1,9,phi^-1 ~'= 1/3'
29,2.2172713099625554,1,4,0,9,phi^-1 ~'= 1/3'
30,2.4634186953039823,1,4,2,9,phi^-1 ~'= 1/3'
31,2.7366331582591776,1,4,0,9,phi^-1 ~'= 1/3'
32,3.039830362914664,1,4,1,9,phi^-1 ~'= 1/3'
33,3.376225795442277,1,4,1,9,phi^-1 ~'= 1/3'
34,3.749362227687662,1,4,3,9,phi^-1 ~'= 1/3'
35,4.163138881412472,1,4,4,9,phi^-1 ~'= 1/3'
36,4.621842183720133,1,4,2,9,phi^-1 ~'= 1/3'
37,5.130177930019421,1,4,3,9,phi^-1 ~'= 1/3'
38,5.693304576947874,1,4,7,9,phi^-1 ~'= 1/3'
39,6.316867270134523,1,4,14,9,phi^-1 ~'= 1/3'
40,7.007032066215565,1,4,9,9,phi^-1 ~'= 1/3'
41,7.770519630416047,1,4,5,9,phi^-1 ~'= 1/3'
42,8.614637475246482,1,4,5,9,phi^-1 ~'= 1/3'
43,9.547309547303485,1,4,20,9,phi^-1 ~'= 1/3'
44,10.577101662841102,1,4,18,9,phi^-1 ~'= 1/3'
45,11.713240934376714,1,4,12,9,phi^-1 ~'= 1/3'
46,12.965626917050002,1,4,3,9,phi^-1 ~'= 1/3'
47,14.344831733885599,1,4,16,9,phi^-1 ~'= 1/3'
48,15.86208591597682,1,4,7,9,phi^-1 ~'= 1/3'
49,17.52924612427904,1,4,20,9,phi^-1 ~'= 1/3'
50,19.358740318355103,1,4,9,9,phi^-1 ~'= 1/3'
51,21.3634853274271,1,4,23,9,phi^-1 ~'= 1/3'
52,23.556771195708535,1,4,6,9,phi^-1 ~'= 1/3'
53,25.952106167346585,1,4,17,9,phi^-1 ~'= 1/3'
54,28.56301581445058,1,4,48,9,phi^-1 ~'= 1/3'
55,31.40278968320814,1,4,6,9,phi^-1 ~'= 1/3'
56,34.48416904894424,1,4,44,9,phi^-1 ~'= 1/3'
57,37.81897006429011,1,4,9,9,phi^-1 ~'= 1/3'
58,41.41763790776463,1,4,42,9,phi^-1 ~'= 1/3'
59,45.288729657220074,1,4,10,9,phi^-1 ~'= 1/3'
60,49.4383266865359,1,4,36,9,phi^-1 ~'= 1/3'
61,53.86938155532425,1,4,24,9,phi^-1 ~'= 1/3'
62,58.581009719677695,1,4,102,9,phi^-1 ~'= 1/3'
63,63.56774293769706,1,4,51,9,phi^-1 ~'= 1/3'
64,68.81876884369478,1,4,74,9,phi^-1 ~'= 1/3'
65,74.31718950594211,1,4,104,9,phi^-1 ~'= 1/3'
66,80.03934032762413,1,4,68,9,phi^-1 ~'= 1/3'
67,85.95421861236196,1,4,66,9,phi^-1 ~'= 1/3'
68,92.02307746055783,1,4,67,9,phi^-1 ~'= 1/3'
69,98.19924415885316,1,4,160,9,phi^-1 ~'= 1/3'
70,104.42822154885062,1,4,61,9,phi^-1 ~'= 1/3'
71,110.64812477014561,1,4,75,9,phi^-1 ~'= 1/3'
72,116.79049333403873,1,4,170,9,phi^-1 ~'= 1/3'
73,122.78149933892973,1,4,87,9,phi^-1 ~'= 1/3'
74,128.54354725197118,1,4,33,9,phi^-1 ~'= 1/3'
75,133.9972305232377,1,4,226,9,phi^-1 ~'= 1/3'
76,139.06357787928073,1,4,110,9,phi^-1 ~'= 1/3'
77,143.66649085754307,1,4,158,9,phi^-1 ~'= 1/3'
78,147.73524789577004,1,4,41,9,phi^-1 ~'= 1/3'
79,151.20693292965598,1,4,51,9,phi^-1 ~'= 1/3'
80,154.02864110391602,1,4,192,9,phi^-1 ~'= 1/3'
81,156.15932263619288,1,4,71,9,phi^-1 ~'= 1/3'
82,157.57114805102674,1,4,35,9,phi^-1 ~'= 1/3'
83,158.25031193445284,1,4,125,9,phi^-1 ~'= 1/3'
84,158.19723434203343,1,4,76,9,phi^-1 ~'= 1/3'
85,157.42616417134195,1,4,59,9,phi^-1 ~'= 1/3'
86,155.96423198255934,1,4,224,9,phi^-1 ~'= 1/3'
87,153.85003621290844,1,4,130,9,phi^-1 ~'= 1/3'
88,151.13187298650382,1,4,68,9,phi^-1 ~'= 1/3'
89,147.8657339197789,1,4,223,9,phi^-1 ~'= 1/3'
90,144.11319835688437,1,4,280,9,phi^-1 ~'= 1/3'
91,139.93933775722235,1,4,33,9,phi^-1 ~'= 1/3'
92,135.4107329994249,1,4,302,9,phi^-1 ~'= 1/3'
93,130.5936832021289,1,4,182,9,phi^-1 ~'= 1/3'
94,125.55266034835131,1,4,69,9,phi^-1 ~'= 1/3'
95,120.34904019997794,1,4,26,9,phi^-1 ~'= 1/3'
96,115.04011871696821,1,4,126,9,phi^-1 ~'= 1/3'
97,109.67840572731166,1,4,99,9,phi^-1 ~'= 1/3'
98,104.311174499564,1,4,157,9,phi^-1 ~'= 1/3'
99,98.98023714260671,1,4,51,9,phi^-1 ~'= 1/3'
100,93.72191097572704,1,4,160,9,phi^-1 ~'= 1/3'
101,88.56713950903395,1,4,118,9,phi^-1 ~'= 1/3'
102,83.54173268238992,1,4,21,9,phi^-1 ~'= 1/3'
103,78.66669377229118,1,4,44,9,phi^-1 ~'= 1/3'
104,73.95860421453472,1,4,55,9,phi^-1 ~'= 1/3'
105,69.43004194956939,1,4,152,9,phi^-1 ~'= 1/3'
106,65.09001335251833,1,4,86,9,phi^-1 ~'= 1/3'
107,60.944383061775625,1,4,47,9,phi^-1 ~'= 1/3'
108,56.996289878610696,1,4,95,9,phi^-1 ~'= 1/3'
109,53.246540272433776,1,4,31,9,phi^-1 ~'= 1/3'
110,49.69397385544198,1,4,18,9,phi^-1 ~'= 1/3'
111,46.335797495200495,1,4,59,9,phi^-1 ~'= 1/3'
112,43.16788655276832,1,4,21,9,phi^-1 ~'= 1/3'
113,40.18505312221532,1,4,50,9,phi^-1 ~'= 1/3'
114,37.381282166848905,1,4,25,9,phi^-1 ~'= 1/3'
115,34.749937160599075,1,4,33,9,phi^-1 ~'= 1/3'
116,32.28393730872904,1,4,14,9,phi^-1 ~'= 1/3'
117,29.9759086929771,1,4,53,9,phi^-1 ~'= 1/3'
118,27.818311808232465,1,4,19,9,phi^-1 ~'= 1/3'
119,25.803547969257124,1,4,24,9,phi^-1 ~'= 1/3'
120,23.92404699801864,1,4,6,9,phi^-1 ~'= 1/3'
121,22.172338480510916,1,4,2,9,phi^-1 ~'= 1/3'
122,20.54110872558249,1,4,23,9,phi^-1 ~'= 1/3'
123,19.02324538288849,1,4,16,9,phi^-1 ~'= 1/3'
124,17.6118714934737,1,4,24,9,phi^-1 ~'= 1/3'
125,16.30037056304718,1,4,17,9,phi^-1 ~'= 1/3'
126,15.082404070225493,1,4,15,9,phi^-1 ~'= 1/3'
127,13.951922653911424,1,4,18,9,phi^-1 ~'= 1/3'
128,12.903172067604828,1,4,22,9,phi^-1 ~'= 1/3'
129,11.93069484524949,1,4,12,9,phi^-1 ~'= 1/3'
130,11.029328493602407,1,4,14,9,phi^-1 ~'= 1/3'
131,10.194200909831125,1,4,16,9,phi^-1 ~'= 1/3'
132,9.420723619788987,1,4,4,9,phi^-1 ~'= 1/3'
133,8.70458334126397,1,4,4,9,phi^-1 ~'= 1/3'
134,8.041732296619557,1,4,8,9,phi^-1 ~'= 1/3'
135,7.428377629715214,1,4,5,9,phi^-1 ~'= 1/3'
136,6.860970221699063,1,4,12,9,phi^-1 ~'= 1/3'
137,6.3361931483013905,1,4,13,9,phi^-1 ~'= 1/3'
138,5.850949976796983,1,4,6,9,phi^-1 ~'= 1/3'
139,5.402353062684597,1,4,6,9,phi^-1 ~'= 1/3'
140,4.987711973963087,1,4,4,9,phi^-1 ~'= 1/3'
141,4.604522143515169,1,4,2,9,phi^-1 ~'= 1/3'
142,4.250453827186902,1,4,2,9,phi^-1 ~'= 1/3'
143,3.923341425993385,1,4,3,9,phi^-1 ~'= 1/3'
144,3.62117321484493,1,4,5,9,phi^-1 ~'= 1/3'
145,3.342081507034891,1,4,1,9,phi^-1 ~'= 1/3'
146,3.084333272890035,1,4,11,9,phi^-1 ~'= 1/3'
147,2.84632122212588,1,4,4,9,phi^-1 ~'= 1/3'
148,2.6265553523644485,1,4,0,9,phi^-1 ~'= 1/3'
149,2.42365496054299,1,4,0,9,phi^-1 ~'= 1/3'
150,2.236341109519344,1,4,1,9,phi^-1 ~'= 1/3'
151,2.0634295386398662,1,4,1,9,phi^-1 ~'= 1/3'
152,1.9038240045074417,1,4,1,9,phi^-1 ~'= 1/3'
153,1.7565100361734949,1,4,4,9,phi^-1 ~'= 1/3'
154,1.6205490877009652,1,4,1,9,phi^-1 ~'= 1/3'
155,1.4950730701166322,1,4,3,9,phi^-1 ~'= 1/3'
156,1.3792792443282451,1,4,4,9,phi^-1 ~'= 1/3'
157,1.2724254563936483,1,4,0,9,phi^-1 ~'= 1/3'
158,1.173825696538188,1,4,0,9,phi^-1 ~'= 1/3'
159,1.0828459636777552,1,4,1,9,phi^-1 ~'= 1/3'
160,0.9989004175322407,1,4,0,9,phi^-1 ~'= 1/3'
161,0.9214478009935192,1,4,0,9,phi^-1 ~'= 1/3'
162,0.8499881159877987,1,4,1,9,phi^-1 ~'= 1/3'
163,0.7840595367970309,1,4,1,9,phi^-1 ~'= 1/3'
164,0.7232355454498247,1,4,0,9,phi^-1 ~'= 1/3'
165,0.6671222745717387,1,4,0,9,phi^-1 ~'= 1/3'
166,0.6153560438451677,1,4,0,9,phi^-1 ~'= 1/3'
167,0.5676010769147979,1,4,1,9,phi^-1 ~'= 1/3'
168,0.5235473863713196,1,4,0,9,phi^-1 ~'= 1/3'
169,0.48290881512548367,1,4,1,9,phi^-1 ~'= 1/3'
170,0.4454212232303689,1,4,0,9,phi^-1 ~'= 1/3'
171,0.4108408098227301,1,4,0,9,phi^-1 ~'= 1/3'
172,0.3789425605618817,1,4,1,9,phi^-1 ~'= 1/3'
173,0.34951881155302544,1,4,0,9,phi^-1 ~'= 1/3'
174,0.3223779212867157,1,4,1,9,phi^-1 ~'= 1/3'
175,0.29734304279463686,1,4,0,9,phi^-1 ~'= 1/3'
176,0.2742509886111293,1,4,0,9,phi^-1 ~'= 1/3'
177,0.25295118177018594,1,4,0,9,phi^-1 ~'= 1/3'
178,0.2333046864505377,1,4,0,9,phi^-1 ~'= 1/3'
179,0.21518331236529775,1,4,0,9,phi^-1 ~'= 1/3'
180,0.19846878739463136,1,4,1,9,phi^-1 ~'= 1/3'
1,0.02115409535117041,1,1,0,10,phi^-1 ~'= 1/3'
2,0.05610299640439531,1,1,0,10,phi^-1 ~'= 1/3'
3,0.08315453364560055,1,1,0,10,phi^-1 ~'= 1/3'
4,0.10536857657322729,1,1,0,10,phi^-1 ~'= 1/3'
5,0.12480043382576156,1,1,0,10,phi^-1 ~'= 1/3'
6,0.14284563971781128,1,1,0,10,phi^-1 ~'= 1/3'
7,0.16046784786380264,1,1,0,10,phi^-1 ~'= 1/3'
8,0.17834960279123813,1,1,0,10,phi^-1 ~'= 1/3'
9,0.19699223807139843,1,1,0,10,phi^-1 ~'= 1/3'
10,0.21678222784347856,1,1,0,10,phi^-1 ~'= 1/3'
11,0.2380354313877482,1,1,0,10,phi^-1 ~'= 1/3'
12,0.2610267851719126,1,1,1,10,phi^-1 ~'= 1/3'
13,0.28601043266190285,1,1,0,10,phi^-1 ~'= 1/3'
14,0.31323358996067174,1,1,1,10,phi^-1 ~'= 1/3'
15,0.3429463286124417,1,1,1,10,phi^-1 ~'= 1/3'
16,0.37540872007158566,1,1,2,10,phi^-1 ~'= 1/3'
17,0.41089630027603175,1,1,1,10,phi^-1 ~'= 1/3'
18,0.44970449226408604,1,1,2,10,phi^-1 ~'= 1/3'
19,0.4921524135761173,1,1,1,10,phi^-1 ~'= 1/3'
20,0.538586356152531,1,1,0,10,phi^-1 ~'= 1/3'
21,0.58938313505901,1,1,1,10,phi^-1 ~'= 1/3'
22,0.6449534424504915,1,1,0,10,phi^-1 ~'= 1/3'
23,0.70574530403426206,1,1,3,10,phi^-1 ~'= 1/3'
24,0.7722477098439899,1,1,0,10,phi^-1 ~'= 1/3'
25,0.8449944747171809,1,1,0,10,phi^-1 ~'= 1/3'
26,0.924568373381284,1,1,0,10,phi^-1 ~'= 1/3'
27,1.0116055884397053,1,1,0,10,phi^-1 ~'= 1/3'
28,1.10680050543092,1,1,1,10,phi^-1 ~'= 1/3'
29,1.2109108865804536,1,1,1,10,phi^-1 ~'= 1/3'
30,1.3247634532348247,1,1,1,10,phi^-1 ~'= 1/3'
31,1.4492599058016573,1,1,2,10,phi^-1 ~'= 1/3'
32,1.5853834089803058,1,1,1,10,phi^-1 ~'= 1/3'
33,1.7342055688788136,1,1,1,10,phi^-1 ~'= 1/3'
34,1.8968939270393683,1,1,2,10,phi^-1 ~'= 1/3'
35,2.0747199942097723,1,1,0,10,phi^-1 ~'= 1/3'
36,2.2690678436755363,1,1,1,10,phi^-1 ~'= 1/3'
37,2.48144327985899,1,1,4,10,phi^-1 ~'= 1/3'
38,2.7134835924266127,1,1,0,10,phi^-1 ~'= 1/3'
39,2.9669678990129924,1,1,4,10,phi^-1 ~'= 1/3'
40,3.2438280705171323,1,1,1,10,phi^-1 ~'= 1/3'
41,3.5461602213488916,1,1,5,10,phi^-1 ~'= 1/3'
42,3.8762367325372225,1,1,8,10,phi^-1 ~'= 1/3'
43,4.236518757731844,1,1,5,10,phi^-1 ~'= 1/3'
44,4.6296691402412975,1,1,0,10,phi^-1 ~'= 1/3'
45,5.058565642687924,1,1,8,10,phi^-1 ~'= 1/3'
46,5.526314358888378,1,1,7,10,phi^-1 ~'= 1/3'
47,6.0362631393837205,1,1,4,10,phi^-1 ~'= 1/3'
48,6.592014816785806,1,1,5,10,phi^-1 ~'= 1/3'
49,7.197439963873023,1,1,6,10,phi^-1 ~'= 1/3'
50,7.856688855240378,1,1,3,10,phi^-1 ~'= 1/3'
51,8.574202231393812,1,1,4,10,phi^-1 ~'= 1/3'
52,9.354720381652214,1,1,7,10,phi^-1 ~'= 1/3'
53,10.203289968426049,1,1,22,10,phi^-1 ~'= 1/3'
54,11.125267909956762,1,1,8,10,phi^-1 ~'= 1/3'
55,12.12632152140037,1,1,6,10,phi^-1 ~'= 1/3'
56,13.212423985734489,1,1,4,10,phi^-1 ~'= 1/3'
57,14.38984408762633,1,1,9,10,phi^-1 ~'= 1/3'
58,15.66512899738754,1,1,5,10,phi^-1 ~'= 1/3'
59,17.045078742022326,1,1,32,10,phi^-1 ~'= 1/3'
60,18.536710851337915,1,1,26,10,phi^-1 ~'= 1/3'
61,20.14721352634035,1,1,9,10,phi^-1 ~'= 1/3'
62,21.88388555428284,1,1,20,10,phi^-1 ~'= 1/3'
63,23.754061102187052,1,1,32,10,phi^-1 ~'= 1/3'
64,25.76501747396236,1,1,8,10,phi^-1 ~'= 1/3'
65,27.923863934374253,1,1,26,10,phi^-1 ~'= 1/3'
66,30.237409808475377,1,1,17,10,phi^-1 ~'= 1/3'
67,32.71201028340107,1,1,10,10,phi^-1 ~'= 1/3'
68,35.35338869898277,1,1,56,10,phi^-1 ~'= 1/3'
69,38.16643464426244,1,1,46,10,phi^-1 ~'= 1/3'
70,41.1549779081613,1,1,56,10,phi^-1 ~'= 1/3'
71,44.32153929066794,1,1,47,10,phi^-1 ~'= 1/3'
72,47.667060485644356,1,1,36,10,phi^-1 ~'= 1/3'
73,51.19061670609199,1,1,19,10,phi^-1 ~'= 1/3'
74,54.88911742901132,1,1,85,10,phi^-1 ~'= 1/3'
75,58.757002558419686,1,1,27,10,phi^-1 ~'= 1/3'
76,62.78594338107996,1,1,62,10,phi^-1 ~'= 1/3'
77,66.9645598247298,1,1,75,10,phi^-1 ~'= 1/3'
78,71.27816758926201,1,1,170,10,phi^-1 ~'= 1/3'
79,75.70857053443058,1,1,84,10,phi^-1 ~'= 1/3'
80,80.23391506508688,1,1,87,10,phi^-1 ~'= 1/3'
81,84.82862392323477,1,1,11,10,phi^-1 ~'= 1/3'
82,89.46342653382635,1,1,330,10,phi^-1 ~'= 1/3'
83,94.10550163279413,1,1,99,10,phi^-1 ~'= 1/3'
84,98.71874515309605,1,1,181,10,phi^-1 ~'= 1/3'
85,103.26417216119125,1,1,51,10,phi^-1 ~'= 1/3'
86,107.70045604268967,1,1,96,10,phi^-1 ~'= 1/3'
87,111.98460129794671,1,1,73,10,phi^-1 ~'= 1/3'
88,116.0727385546054,1,1,25,10,phi^-1 ~'= 1/3'
89,119.9210222236286,1,1,62,10,phi^-1 ~'= 1/3'
90,123.48660324289767,1,1,166,10,phi^-1 ~'= 1/3'
91,126.7286422781549,1,1,65,10,phi^-1 ~'= 1/3'
92,129.60932330819287,1,1,141,10,phi^-1 ~'= 1/3'
93,132.09482435944847,1,1,74,10,phi^-1 ~'= 1/3'
94,134.1562017607921,1,1,332,10,phi^-1 ~'= 1/3'
95,135.77014690734086,1,1,88,10,phi^-1 ~'= 1/3'
96,136.91958010530743,1,1,39,10,phi^-1 ~'= 1/3'
97,137.5940542636904,1,1,147,10,phi^-1 ~'= 1/3'
98,137.78995137097172,1,1,89,10,phi^-1 ~'= 1/3'
99,137.51046600431846,1,1,68,10,phi^-1 ~'= 1/3'
100,136.76538161371764,1,1,231,10,phi^-1 ~'= 1/3'
101,135.57065605630578,1,1,206,10,phi^-1 ~'= 1/3'
102,133.94784199321793,1,1,157,10,phi^-1 ~'= 1/3'
103,131.9233746716477,1,1,163,10,phi^-1 ~'= 1/3'
104,129.52776392747683,1,1,110,10,phi^-1 ~'= 1/3'
105,126.79472886417125,1,1,79,10,phi^-1 ~'= 1/3'
106,123.76031275427158,1,1,120,10,phi^-1 ~'= 1/3'
107,120.46201264061074,1,1,83,10,phi^-1 ~'= 1/3'
108,116.93795339453482,1,1,182,10,phi^-1 ~'= 1/3'
109,113.2261301924791,1,1,12,10,phi^-1 ~'= 1/3'
110,109.36373707148323,1,1,304,10,phi^-1 ~'= 1/3'
111,105.38659293088313,1,1,36,10,phi^-1 ~'= 1/3'
112,101.32867047795116,1,1,170,10,phi^-1 ~'= 1/3'
113,97.2217284704393,1,1,66,10,phi^-1 ~'= 1/3'
114,93.09504337254475,1,1,162,10,phi^-1 ~'= 1/3'
115,88.97523328939678,1,1,71,10,phi^-1 ~'= 1/3'
116,84.88616476680636,1,1,163,10,phi^-1 ~'= 1/3'
117,80.84893166062284,1,1,63,10,phi^-1 ~'= 1/3'
118,76.88189467318352,1,1,52,10,phi^-1 ~'= 1/3'
119,73.00077018043521,1,1,79,10,phi^-1 ~'= 1/3'
120,69.21875748497405,1,1,121,10,phi^-1 ~'= 1/3'
121,65.54669448607092,1,1,67,10,phi^-1 ~'= 1/3'
122,61.993232833201546,1,1,73,10,phi^-1 ~'= 1/3'
123,58.56502481834286,1,1,104,10,phi^-1 ~'= 1/3'
124,55.266915481100114,1,1,58,10,phi^-1 ~'= 1/3'
125,52.102134585614294,1,1,33,10,phi^-1 ~'= 1/3'
126,49.07248423555666,1,1,50,10,phi^-1 ~'= 1/3'
127,46.17851889461872,1,1,56,10,phi^-1 ~'= 1/3'
128,43.41971545982233,1,1,31,10,phi^-1 ~'= 1/3'
129,40.794631788775405,1,1,14,10,phi^-1 ~'= 1/3'
130,38.301052711947705,1,1,14,10,phi^-1 ~'= 1/3'
131,35.93612307452895,1,1,40,10,phi^-1 ~'= 1/3'
132,33.69646776029731,1,1,45,10,phi^-1 ~'= 1/3'
133,31.578298964173882,1,1,32,10,phi^-1 ~'= 1/3'
134,29.577511213737125,1,1,38,10,phi^-1 ~'= 1/3'
135,27.689764805528284,1,1,15,10,phi^-1 ~'= 1/3'
136,25.91055843120739,1,1,7,10,phi^-1 ~'= 1/3'
137,24.235291832368603,1,1,11,10,phi^-1 ~'= 1/3'
138,22.659319350514124,1,1,30,10,phi^-1 ~'= 1/3'
139,21.17799523870781,1,1,5,10,phi^-1 ~'= 1/3'
140,19.786711580390147,1,1,16,10,phi^-1 ~'= 1/3'
141,18.480929625093268,1,1,14,10,phi^-1 ~'= 1/3'
142,17.25620530440574,1,1,18,10,phi^-1 ~'= 1/3'
143,16.108209638955486,1,1,21,10,phi^-1 ~'= 1/3'
144,15.0327446909223,1,1,17,10,phi^-1 ~'= 1/3'
145,14.025755659122296,1,1,16,10,phi^-1 ~'= 1/3'
146,13.083339656955104,1,1,5,10,phi^-1 ~'= 1/3'
147,12.201751658230023,1,1,2,10,phi^-1 ~'= 1/3'
148,11.3774080436242,1,1,12,10,phi^-1 ~'= 1/3'
149,10.606888131269443,1,1,0,10,phi^-1 ~'= 1/3'
150,9.886934029346776,1,1,7,10,phi^-1 ~'= 1/3'
151,9.214449106819302,1,1,13,10,phi^-1 ~'= 1/3'
152,8.586495340261536,1,1,3,10,phi^-1 ~'= 1/3'
153,8.000289760409942,1,1,0,10,phi^-1 ~'= 1/3'
154,7.453200191202086,1,1,9,10,phi^-1 ~'= 1/3'
155,6.94274044654594,1,1,10,10,phi^-1 ~'= 1/3'
156,6.4665651256718775,1,1,3,10,phi^-1 ~'= 1/3'
157,6.0224641264294405,1,1,7,10,phi^-1 ~'= 1/3'
158,5.608356976927098,1,1,2,10,phi^-1 ~'= 1/3'
159,5.222287069453159,1,1,5,10,phi^-1 ~'= 1/3'
160,4.8624158662296395,1,1,2,10,phi^-1 ~'= 1/3'
161,4.527017134068046,1,1,2,10,phi^-1 ~'= 1/3'
162,4.21447125427585,1,1,0,10,phi^-1 ~'= 1/3'
163,3.923259644960126,1,1,1,10,phi^-1 ~'= 1/3'
164,3.6519593248931415,1,1,4,10,phi^-1 ~'= 1/3'
165,3.399237641506261,1,1,1,10,phi^-1 ~'= 1/3'
166,3.1638471797787133,1,1,4,10,phi^-1 ~'= 1/3'
167,2.9446208640720215,1,1,1,10,phi^-1 ~'= 1/3'
168,2.740467260900914,1,1,3,10,phi^-1 ~'= 1/3'
169,2.55036608730461,1,1,0,10,phi^-1 ~'= 1/3'
170,2.3733639267275066,1,1,1,10,phi^-1 ~'= 1/3'
171,2.2085701520472867,1,1,4,10,phi^-1 ~'= 1/3'
172,2.0551530535822167,1,1,3,10,phi^-1 ~'= 1/3'
173,1.9123361683832627,1,1,3,10,phi^-1 ~'= 1/3'
174,1.7793948060625553,1,1,1,10,phi^-1 ~'= 1/3'
175,1.6556527654065576,1,1,0,10,phi^-1 ~'= 1/3'
176,1.5404792354420351,1,1,1,10,phi^-1 ~'= 1/3'
177,1.43328587409178,1,1,0,10,phi^-1 ~'= 1/3'
178,1.3335240572359908,1,1,0,10,phi^-1 ~'= 1/3'
179,1.2406822908405957,1,1,3,10,phi^-1 ~'= 1/3'
180,1.154283778624631,1,1,1,10,phi^-1 ~'= 1/3'
1,0.022342923410092475,1,2,0,10,phi^-1 ~'= 1/3'
