time,x,E_order,I_order,y,dataset,disp
2,3.5415988731850785,1,4,0,7,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,15,7,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,25,7,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,72,7,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,422,7,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,1750,7,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,2097,7,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,2708,7,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,1254,7,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,615,7,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,499,7,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,273,7,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,84,7,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,146,7,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,93,7,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,38,7,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,58,7,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,19,7,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,9,7,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,2,7,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,4,7,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,2,7,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,0,7,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,1,7,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,1,7,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,0,7,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,1,7,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,7,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,7,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,0,8,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,0,8,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,5,8,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,10,8,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,13,8,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,106,8,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,199,8,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,416,8,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,411,8,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,860,8,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,935,8,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,291,8,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,652,8,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,190,8,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,460,8,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,206,8,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,35,8,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,20,8,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,36,8,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,12,8,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,27,8,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,4,8,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,9,8,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,0,8,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,2,8,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,0,8,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,1,8,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,1,8,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,8,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,3,8,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,0,8,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,4,8,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,13,8,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,22,8,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,70,8,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,158,8,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,169,8,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,1174,8,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,1124,8,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,1530,8,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,741,8,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,414,8,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,364,8,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,119,8,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,72,8,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,60,8,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,12,8,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,24,8,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,39,8,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,2,8,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,3,8,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,3,8,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,1,8,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,3,8,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,3,8,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,1,8,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,1,8,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,8,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,8,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,8,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,1,8,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,2,8,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,3,8,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,14,8,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,220,8,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,305,8,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,1534,8,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,1301,8,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,1095,8,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,2576,8,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,1327,8,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,925,8,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,236,8,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,38,8,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,190,8,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,69,8,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,12,8,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,48,8,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,17,8,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,1,8,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,0,8,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,1,8,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,7,8,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,0,8,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,1,8,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,8,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,1,8,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,8,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,8,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,8,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,1,8,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,0,8,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,17,8,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,41,8,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,240,8,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,303,8,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,279,8,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,546,8,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,2505,8,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,3812,8,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,759,8,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,565,8,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,530,8,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,114,8,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,186,8,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,29,8,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,49,8,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,19,8,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,13,8,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,5,8,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,1,8,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,3,8,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,1,8,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,0,8,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,2,8,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,1,8,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,0,8,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,0,8,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,8,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,8,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,3,9,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,7,9,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,3,9,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,4,9,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,36,9,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,96,9,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,278,9,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,1227,9,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,1018,9,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,1026,9,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,1721,9,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,661,9,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,206,9,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,1008,9,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,194,9,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,134,9,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,133,9,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,81,9,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,26,9,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,35,9,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,10,9,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,2,9,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,5,9,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,3,9,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,0,9,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,2,9,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,2,9,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,0,9,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,9,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,0,9,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,0,9,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,3,9,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,4,9,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,39,9,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,25,9,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,173,9,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,525,9,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,299,9,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,776,9,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,298,9,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,437,9,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,20,9,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,246,9,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,180,9,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,88,9,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,47,9,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,124,9,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,26,9,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,33,9,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,10,9,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,12,9,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,14,9,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,0,9,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,2,9,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,0,9,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,0,9,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,1,9,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,1,9,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,9,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,9,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,0,9,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,7,9,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,6,9,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,72,9,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,34,9,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,221,9,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,379,9,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,646,9,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,1579,9,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,2057,9,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,1274,9,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,400,9,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,864,9,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,205,9,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,152,9,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,50,9,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,37,9,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,31,9,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,8,9,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,7,9,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,5,9,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,4,9,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,7,9,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,2,9,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,1,9,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,9,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,0,9,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,9,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,9,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,9,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,1,9,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,3,9,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,8,9,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,38,9,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,87,9,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,397,9,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,764,9,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,1348,9,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,814,9,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,2077,9,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,858,9,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,533,9,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,150,9,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,96,9,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,128,9,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,56,9,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,10,9,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,24,9,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,6,9,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,11,9,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,9,9,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,4,9,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,0,9,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,5,9,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,3,9,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,0,9,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,0,9,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,0,9,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,1,9,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,9,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,1,10,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,6,10,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,4,10,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,14,10,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,83,10,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,246,10,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,547,10,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,905,10,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,778,10,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,2166,10,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,1031,10,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,884,10,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,254,10,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,263,10,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,131,10,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,147,10,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,54,10,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,27,10,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,12,10,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,20,10,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,4,10,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,12,10,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,3,10,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,0,10,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,0,10,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,1,10,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,2,10,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,0,10,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,10,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,0,10,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,2,10,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,0,10,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,10,10,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,13,10,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,121,10,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,138,10,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,606,10,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,560,10,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,3420,10,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,2270,10,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,1774,10,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,304,10,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,540,10,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,161,10,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,181,10,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,134,10,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,25,10,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,10,10,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,23,10,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,20,10,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,8,10,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,1,10,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,6,10,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,2,10,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,2,10,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,0,10,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,0,10,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,10,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,10,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,10,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,0,10,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,1,10,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,4,10,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,19,10,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,17,10,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,564,10,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,579,10,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,1754,10,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,2158,10,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,958,10,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,660,10,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,299,10,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,570,10,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,119,10,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,149,10,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,34,10,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,74,10,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,15,10,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,31,10,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,32,10,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,1,10,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,5,10,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,1,10,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,2,10,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,0,10,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,1,10,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,0,10,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,10,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,10,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,10,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,0,10,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,3,10,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,9,10,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,47,10,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,172,10,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,600,10,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,1088,10,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,2139,10,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,2068,10,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,1000,10,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,966,10,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,422,10,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,124,10,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,160,10,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,292,10,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,97,10,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,93,10,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,16,10,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,6,10,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,1,10,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,10,10,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,2,10,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,0,10,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,1,10,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,3,10,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,0,10,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,0,10,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,0,10,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,10,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,10,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,0,11,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,4,11,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,15,11,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,12,11,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,41,11,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,101,11,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,641,11,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,621,11,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,976,11,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,723,11,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,764,11,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,799,11,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,801,11,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,290,11,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,268,11,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,115,11,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,163,11,phi^-1 ~'= 1/3'
